count,nr_referencyjny
1,5A887CD7
1,3A298D46
1,C365587C
1,4D03CAD1
1,3379997C
1,12DF0A1E
1,CC52503B
1,17A0C473
1,2361E520
1,8E5065A5
1,723822E9
1,05244FAB
1,10E98D4F
1,CA2EEB90
1,A6D05CC1
1,2C81C798
1,B7AD13CF
1,CBAC33E6
1,EA21707F
1,0CAC5E22
1,621B6697
1,156D4AEF
1,653AC896
1,9DF2C005
1,9A767998
1,475CF450
1,A39DAF65
1,C3ECFAA5
1,48B955FD
1,111256AB
1,87E4B227
1,CD003CD5
1,5C626F4B
1,E22A3F97
1,CD82A095
1,6904A418
1,8DE1E533
1,06BCD2AD
1,5FA4A3BD
1,5C8B9DC8
1,D44B3506
1,02618629
1,2A854404
1,C636C050
1,E3535F39
1,988CF1D9
1,7690DF9C
1,9BECFA77
1,24DC0E4E
1,EABEEDB4
1,EF1F5163
1,B19BB2B9
1,3DE59E86
1,86CA8ECD
1,346C1189
1,6EE2835C
1,FE2A7EF0
1,8DB51FB0
1,41A0B2E0
1,B68C097E
1,2F737D3C
1,09B7D6E4
1,8C487A25
1,A4FE5275
1,D2A63EA7
1,BE4E2829
1,58FD2662
1,E7550E55
1,78F00D9A
1,60915BB1
1,5D778CD5
1,65E744A8
1,B17B18B1
1,DD11A032
1,D0D36511
1,08DEB254
1,E615138A
1,1A6C2F0F
1,65CB405E
1,2C762E73
1,285B1AEC
1,02AE965D
1,6239DB5A
1,0CB6BF0C
1,50331584
1,D80C5358
1,FE94B0CD
1,8E621B7E
1,434B718A
1,E71484CB
1,02C14C69
1,1B2FED39
1,1DD9F1C8
1,B10F70FF
1,8B265477
1,6A5707C8
1,248AD389
1,D9875462
1,09966AEA
1,3B77B011
1,D8735192
1,89CC1B3B
1,E1C79A29
1,3DB60F40
1,56E9E312
1,5123366B
1,A2791CCC
1,91956497
1,0AE9C402
1,7DF315D2
1,C8DEC80D
1,D46E435E
1,909C0685
1,12F1C75B
1,11867BE4
1,E1F0EAEE
1,7DC0B2B4
1,CDEC9527
1,7351ED3B
1,24724A95
1,38BD64A8
1,74150163
1,4A68C91C
1,03AA43F2
1,E3C94B00
1,A854E6CF
1,C9E77B7F
1,B31C18B6
1,14A61154
1,BB36A0C0
1,D02DD5B2
1,7997657A
1,90876FC6
1,854CE300
1,BA9D46D3
1,6672930C
1,D3F8DA39
1,98B4E3B2
1,BC3A5D32
1,0BF99B39
1,68E7D891
1,E58056D0
1,13311CB1
1,9624C2E1
1,B01C726E
1,84DCB2C0
1,5C9D8732
1,0E07B28E
1,C207F1AA
1,79CE1B72
1,0C3C841E
1,1D0E0BEE
1,48857048
1,36D3E899
1,19D053E4
1,E41E7E44
1,B9363EDC
1,1C8EDA50
1,4F22A355
1,7CB4255E
1,990F560D
1,3C33F0E5
1,C732BF41
1,D01B11DE
1,46A3F2B1
1,F14001C6
1,6B0AF42D
1,B41D9F5D
1,DD93C16A
1,57B23692
1,B897778B
1,F743A81E
1,A886C17B
1,D702A22F
1,377D9B50
1,5F60A7F3
1,A8999A62
1,2C578170
1,60EA95A2
1,48A3E91B
1,DC5381E4
1,71B7DB6C
1,D4865CB2
1,943F5669
1,8F334DD6
1,283D623B
1,E8D25C6B
1,3B421035
1,8721F873
1,77FB4BA5
1,0C71C156
1,5C4DECBF
1,2FD12343
1,58D028F1
1,CD8C1354
1,FC0C3AA0
1,460FAD61
1,C05848C6
1,6CCCD6DA
1,EFFBF922
1,76111370
1,6B5CCED0
1,F4F6FB73
1,C75D4E40
1,DB7A2F15
1,A630CBDB
1,DEEE6DE8
1,CEAC54DC
1,4A46A61C
1,76AB9C52
1,4DEFD488
1,C11E6B4C
1,52BB0DE9
1,2336F818
1,EBE1FB48
1,8D2DC53D
1,421F8A00
1,E1D7767B
1,3EAC14C6
1,D3A050E6
1,E1A3486B
1,60C1A500
1,1A0C2C1C
1,C65E28CE
1,BCD51F50
1,93D50BE8
1,38F95539
1,0D1CEA59
1,04D96B80
1,2B60440E
1,70E37B16
1,EA5AD230
1,56542568
1,CF82B0B4
1,DA96077B
1,1522EF15
1,BB983B7E
1,5DB19054
1,A8B82A89
1,9ADB49FC
1,CE1AB533
1,7F98C364
1,15A789D1
1,1DA5C885
1,316DFF78
1,54971EB9
1,505EC364
1,03A7D85C
1,A2F95125
1,0FD0E36F
1,AB053F82
1,8D39583B
1,C3C6A4A5
1,28AB6662
1,08F074D6
1,6D065100
1,76CD1629
1,8FAF363A
1,530EB3B7
1,E806859D
1,C31688C0
1,03FCC13E
1,87329ED0
1,34CE5714
1,3DC335BE
1,7901F564
1,85F6FA36
1,4E93A404
1,3D258289
1,4470B26C
1,33D1F78E
1,BB96F374
1,B0ACBB03
1,F0DF5CEA
1,617CFEC7
1,1EDA9E8C
1,AA611BB7
1,F80AB82F
1,07185612
1,7017FB55
1,7A50D975
1,6D202F2D
1,146EE36D
1,5FF4A3C1
1,BC4F75D1
1,98325115
1,747FEF4C
1,041B6CE8
1,8CDECB9D
1,4576A6FE
1,EB097443
1,821106FA
1,E782AD86
1,C2A549A1
1,CEA4CBEC
1,FAD6A0A2
1,5E5D4947
1,19CDE70B
1,455FE679
1,72E86A0F
1,57C94EE4
1,5815904C
1,2ADD7A86
1,6432D333
1,337F16B6
1,5F05A8B0
1,10F4DC04
1,9AFE023E
1,C7074671
1,5FB6F381
1,B49F9067
1,E89EA0D2
1,EB075A2C
1,A0713037
1,A310C4DD
1,53E20675
1,97DCA0C3
1,24635CDC
1,94580404
1,00744D19
1,8D7694D5
1,9F9BBF43
1,E7C914EC
1,BF564378
1,6A3A3F8D
1,D5FE2896
1,36597102
1,DC827BBA
1,0BF4042A
1,03F52789
1,7B8BB487
1,419696AC
1,3F6E2C09
1,42660FA6
1,F406B7B1
1,8E31E420
1,50443A70
1,17B6A816
1,7EA8C69B
1,9F7B1C13
1,42E8E215
1,9D8DC18C
1,A3DBB569
1,FE28FDEF
1,83E07A87
1,B24CBC22
1,570A9882
1,BD82DB01
1,3E953E17
1,6C26AA13
1,3DE3BEC7
1,4325897A
1,09FA52C3
1,F49EB95A
1,DEC71109
1,22070EB2
1,C32E4FD5
1,ED644B43
1,B937C29E
1,8C571BAC
1,C24A0024
1,BB279EF2
1,A07AF7A4
1,9B73A52D
1,2806EF49
1,1C24B137
1,C9C75AF8
1,8EE82D71
1,57E83822
1,8C236DC7
1,530523B3
1,BBAD13E4
1,B1EED5AD
1,46750F4E
1,298B5373
1,798BF657
1,94B0F8AF
1,33A4C39B
1,462043F9
1,865AD7C3
1,6D4CE80B
1,FFB497E2
1,EBEB659F
1,AC4812B3
1,7982EAC3
1,4DB308FE
1,FDBE6C84
1,A527F708
1,1A373F2A
1,5AAA4D07
1,98B35F2B
1,B552ADC2
1,2AA2CD27
1,F0183F87
1,884ACB21
1,9C043899
1,3C46720F
1,AD30BF08
1,C54E1183
1,8841FA25
1,1C687216
1,F44C82EC
1,C8DAD520
1,380550AA
1,33D6A162
1,CE15A060
1,16B501A2
1,FF4DC036
1,D57A1E18
1,0934E5BA
1,116C043C
1,76BFF6A3
1,15999B53
1,881F8F5C
1,93A981C6
1,AB912148
1,7936BF60
1,DFF8B4AD
1,4E759865
1,8D856C72
1,52F11A60
1,67FC12D4
1,2FDD57C1
1,03F8BCA9
1,7EFB9E8E
1,E9A67021
1,BE119AA8
1,83BC3FDF
1,5E8DE3ED
1,7A5B42C2
1,33D24846
1,20D51E3E
1,36C89448
1,AF931885
1,D2DA93F3
1,EC2CDD4D
1,DB9B495A
1,3712A7E6
1,5D2D49C3
1,B0C8E6B9
1,0305DD03
1,EA3D061E
1,6F9A8800
1,1BC90942
1,635ED24E
1,486E1765
1,7800833A
1,B260221C
1,6A77CBCE
1,F4F111B2
1,958C442A
1,37AF958C
1,DC4A453D
1,2A2366AD
1,9E91FAD3
1,3B80748B
1,00C55B57
1,F39ED074
1,DF3D27EC
1,F747F83E
1,C4365316
1,A15DA91D
1,69809A34
1,34FAD710
1,10D75D49
1,CA3D2CC7
1,B36C35FC
1,9B341D30
1,97A9D390
1,B8E752CA
1,40B88337
1,3BC46A1E
1,96C9D1B0
1,9366543A
1,5D895BFD
1,D977CBE0
1,0CB23319
1,E266D9F6
1,1DBF0529
1,40D8FF46
1,FF038A6D
1,C62E9ECE
1,B91F4D8A
1,DCB5510C
1,70C67AB9
1,636527E6
1,632DA1B6
1,15E75735
1,38DEC7FF
1,4581145C
1,C667F70F
1,0C0E82DA
1,6152E98F
1,3007F5DC
1,7953B2D1
1,397E5B7C
1,FAD64895
1,6E9E6860
1,5AFBE2DC
1,AE125FEE
1,DBEC2E20
1,2B9BB0B7
1,A21F6ACB
1,746619C6
1,49175039
1,48A0617E
1,27644F72
1,E9974E0C
1,D25C49DE
1,837F287D
1,D34798B1
1,62DB7DCE
1,A7F19279
1,A45B78DE
1,C6014F6C
1,0CC72573
1,1A5E5DD2
1,B19BC517
1,77283C9D
1,511E8CFD
1,9E9B6E80
1,AEAA766F
1,1632FE2E
1,558ECF3A
1,ECD9D231
1,64B29FBD
1,CB198097
1,EDA35164
1,1C5257EE
1,7062D64F
1,F39F7444
1,5EDAC646
1,68524529
1,48C8041B
1,93A84C93
1,C2325DA2
1,E0627586
1,61FEFCA6
1,D410FC4E
1,092FF6F7
1,A46A236E
1,B6718E5E
1,EA8EC890
1,8140504D
1,00AB1A1F
1,BD737FFE
1,2119A3F4
1,5D6A8A1E
1,66C9B55A
1,8958C27B
1,2DC304D1
1,423CB6F9
1,4AFCD34D
1,A4883B94
1,07EEC722
1,53A2461C
1,8276CF0F
1,FC3975F9
1,2DF80CF8
1,3CC17753
1,BAA8C2A4
1,637D012B
1,4E6A9C2C
1,328D448B
1,AA54AC37
1,7E7A3057
1,3765A56D
1,A845D351
1,8528BF03
1,21CC3D4D
1,80FDC238
1,9F59950A
1,9F2E86E6
1,374828ED
1,BDC60035
1,E208B24D
1,05DBA2EB
1,613B79E7
1,2226FB0B
1,C4C9F3EF
1,C9334661
1,ECA9626D
1,721B3764
1,B68B6B90
1,C2B296CA
1,830F9601
1,D5FF504D
1,8C2D3C06
1,7257CD6A
1,A928AA6F
1,0F52F970
1,C3A55E14
1,C5385BC9
1,1E1574B4
1,64E5314A
1,D0F8F6FC
1,5306D936
1,2FD757F8
1,77C0FD41
1,3528B1E8
1,93515859
1,284ADE9C
1,E6D6E0AD
1,15AD32CC
1,BB14E25B
1,690ED0E0
1,71E79B95
1,4789A19D
1,A2DE45E6
1,9B38402F
1,5B378EC5
1,99327D9C
1,AD9B1001
1,E9195D57
1,B923BCAE
1,58F8B527
1,AF0DFA1B
1,D586AF96
1,2D0F45F3
1,CB197B68
1,BDBC83BE
1,1A43A152
1,52D2CFC0
1,0B6D05E9
1,597A1F4E
1,B5AC32BE
1,D7361410
1,549B17FE
1,DCADB460
1,D5AF8D66
1,F7F92568
1,1030FDE1
1,274092B0
1,55AED7F3
1,81B2423A
1,216C6EAA
1,A453A531
1,1DE99F21
1,7C08AF1B
1,157373E7
1,629C97E4
1,E5EAE006
1,AFED9249
1,1670CDFF
1,9A304020
1,C24465DF
1,55902036
1,4EC4AD78
1,A49A02B0
1,60BDF33B
1,6AA6011D
1,5BC2F85A
1,05BA636D
1,77C87F95
1,1762F802
1,A8A1D10E
1,D3535259
1,643E03ED
1,45876221
1,57F98E52
1,C430213E
1,3E79EAFF
1,E17B13F7
1,F9222AA4
1,AC463020
1,57316D88
1,BB04F695
1,4AF4F544
1,BC4ACF46
1,27493099
1,FA8A610F
1,1DDE02D6
1,50662DB0
1,D84ACCB3
1,A8D07DFB
1,E1C0C04B
1,5EA1D3D3
1,E2CF52A6
1,E07A5CD1
1,EDC5FB41
1,331AA8B5
1,55912CDA
1,130B0420
1,9F7E750B
1,EB8F3A80
1,6B026EC9
1,237A1C16
1,1ED2CD7A
1,FE7882BD
1,44629D71
1,10C179B5
1,D1F4A631
1,5CDDDAAC
1,02D9FD7E
1,F36E24AE
1,C05D1E4D
1,7E71E46B
1,8139A2D0
1,EB113A77
1,92893572
1,450FD2B9
1,477813E6
1,839B0FBC
1,31F36473
1,E972AC62
1,0567E1D8
1,42699E7F
1,54EBD6AD
1,4AE5EF4F
1,533839BD
1,D46DED74
1,4418B5D0
1,2A888DE3
1,AAE6CF61
1,552EC71E
1,62CB7528
1,2577FB50
1,A24E7441
1,B43CF912
1,5E5FEE35
1,427DBEC6
1,1FDED678
1,AD33B13F
1,184138BA
1,2425ACBA
1,8736652B
1,96B260A2
1,D9E0883E
1,1E8C24E3
1,BF4C92C3
1,2AD568CA
1,A3C9DE6A
1,C947A862
1,E763DA5C
1,049CF235
1,3401EE1A
1,6F7AD77C
1,083C1EBB
1,B79AA055
1,2C28D44F
1,4E62B209
1,8F2A777A
1,0701ABBC
1,166C3AAA
1,BDEDB0DC
1,5B757F7A
1,8D4389A8
1,D7A5EFD4
1,BAA06964
1,26E5F634
1,9C1D5B51
1,F88EF255
1,14DBE736
1,744A3749
1,5AE6F48B
1,773DF867
1,4761577E
1,595FB128
1,DD038CA7
1,52024ABA
1,BB1D7466
1,16E82B28
1,8FCE876E
1,7AB3547C
1,57A7F341
1,EC42BFFD
1,89E55BE8
1,11DB36DF
1,8B90B98B
1,5196C1DE
1,064403C8
1,7947C509
1,13C5B85E
1,22711057
1,FFCDC9E2
1,621F6F90
1,86CDF1E4
1,40B6DFF9
1,7319FCB2
1,7D57347A
1,E1369D5D
1,CB914625
1,DB269840
1,7D599943
1,887BA780
1,5EBDA144
1,D968EB37
1,91F112BD
1,7932821B
1,CD2C1A9C
1,D15CAB8A
1,5846C1EC
1,0ABDBBC0
1,3B15A868
1,8B7C68AC
1,48813D68
1,CDFED8FF
1,85181553
1,6EA8AABA
1,F6398B58
1,C57CF639
1,83650BDF
1,8995FC28
1,911A0F6D
1,E379834A
1,F57DB721
1,2B586FCB
1,9B2CFFCB
1,22056798
1,7C4CF595
1,1BF73585
1,190AF98B
1,D3FD49AC
1,62AA087A
1,C3B743B7
1,0D086BCD
1,868AF059
1,FB8115D5
1,0A0E5F83
1,F9CBCD3B
1,6A7DE406
1,507C024B
1,C0904A76
1,CD07FF3A
1,D7D756C8
1,84041EF1
1,2244048A
1,29D8A9A0
1,A6EA9DF5
1,3A7B1453
1,0E1B05D1
1,F851ADEA
1,749EA4C1
1,A899D377
1,A0DA9E10
1,7A6A055E
1,C1177680
1,93697B06
1,54BF6EA3
1,7541D188
1,72058A2D
1,FBC0A32E
1,6F4BED02
1,1DAFB5DF
1,5401349C
1,0A803B55
1,01248138
1,BD1B09E0
1,2847F33C
1,261E2C0C
1,73CE095C
1,A99B2020
1,FD37B428
1,8E965847
1,0FE4969F
1,72EFEF03
1,1023C77A
1,75FBCB4B
1,E025C213
1,97275089
1,86D09F95
1,CF7EF673
1,59983C8B
1,71AC2A6A
1,7216CAC1
1,94AC38BA
1,15C028A6
1,C0FADAC0
1,E24C5E80
1,68F07CA1
1,929A0802
1,14C5D5C0
1,48DB7BDE
1,CAC2E297
1,452C417E
1,65708E47
1,A1F4CBED
1,FC355F25
1,33E90B59
1,3B347F63
1,44956CAE
1,5B404F52
1,A2783E95
1,B2630CF7
1,97FC8B99
1,14150739
1,D3666C9A
1,DC4F9058
1,D0030AB5
1,FF3AB7AB
1,959E8764
1,E63DB169
1,8C1D382F
1,A3B27673
1,1B3DC1A2
1,2F4AF5BD
1,6A58E200
1,5483447A
1,F9556C60
1,CE7B10D3
1,4D332197
1,66A4CE30
1,5C0D88B7
1,D901E9F0
1,961C9286
1,AC20E6B9
1,B842E322
1,21008382
1,5D6E0673
1,FD47392C
1,09F00046
1,A336436D
1,950FBF7C
1,5C5415C9
1,CD1EA3CA
1,31F5E019
1,4B6CF228
1,87AEF279
1,CD2062B7
1,22E8C22F
1,AB8EC144
1,597B9FC7
1,763E6AF9
1,76B4BE85
1,0CE1F6BD
1,59797CD7
1,B7646015
1,D9068C95
1,41A69DCC
1,978226CE
1,78183090
1,3795A8AA
1,BE26172A
1,635C6B7A
1,C9334183
1,5712C834
1,0C8ED3B2
1,A7EE562E
1,46481DF5
1,F4965BB6
1,0E33F32A
1,0DE306B6
1,ACF0B297
1,34CF076A
1,79A3E7B4
1,9DC9C8C7
1,ADBF6E5C
1,87C0F74F
1,38528888
1,FB2D903F
1,39549FCB
1,2C602F1A
1,BA09FF89
1,A7AAE708
1,917E1510
1,AFFEEEC8
1,FD716A12
1,F5189A7D
1,83FDE905
1,FA3BEDEA
1,31434BA1
1,8BDA9842
1,DEA591B3
1,56149FD4
1,D776C9F1
1,33192B7B
1,62769CAA
1,A0742F61
1,04DEAA0C
1,AC507320
1,6EA513C3
1,89CFCCD0
1,FC4140F4
1,DE9A5784
1,A3DFD22A
1,1DB7B25D
1,207DED22
1,50697A7C
1,3BDE5DA2
1,DE5B007A
1,A100C66A
1,EC7B9C82
1,3300845D
1,B6EDB3E7
1,74C12957
1,08376DC0
1,CAC458A8
1,8E5BA682
1,378C9810
1,DA4BB64D
1,5FBC0909
1,F296E739
1,01961C53
1,BF616C5F
1,ED695163
1,94F48E7A
1,10D66EE5
1,B8BAF4A9
1,2EC833B2
1,E3C46CEB
1,9D139222
1,9E4DCC8B
1,3C20B29E
1,7E79BF67
1,2430F9BF
1,ED27B28D
1,98078729
1,5E9525A6
1,FCC2A1D5
1,6C89C6F7
1,37D9485F
1,E113B3F5
1,81D1CD0B
1,414E2410
1,6E130B0A
1,6124F08F
1,4EB7492E
1,4EA1A847
1,4194D885
1,3DE9BC4B
1,2B1B790F
1,C1E6FF06
1,40770646
1,C89FFCF7
1,1165101D
1,FA68BD57
1,CDEB6EC8
1,E832536C
1,E7AD766C
1,D86B04D1
1,030D8FA5
1,5B804941
1,9B886F01
1,AA1BBF86
1,03CEC008
1,6D78BE45
1,0B517EE9
1,D5FEECA2
1,0BF663A2
1,177C67E6
1,272A7174
1,6E8BB3CD
1,62B256E5
1,8018AF7A
1,529BEFFB
1,4CF5C38A
1,725067D0
1,D1527650
1,987D5797
1,EF8B93A6
1,E963F907
1,370C0D79
1,AA70D9BC
1,09F861B4
1,4A0BD2C1
1,886B9244
1,C37EBA2E
1,61D339A3
1,9EC3C754
1,A3146D42
1,0305E727
1,EFF6046C
1,0A134941
1,6BF67F9C
1,25D6EE61
1,F50DCFD5
1,B92E3433
1,A6258D2E
1,742D6953
1,7CB5CFDE
1,F37D5EDB
1,928747A1
1,3854B722
1,B3EC4B69
1,C78CA8A9
1,64CA22E4
1,65F8BCB2
1,0944F0C3
1,83A77342
1,2546B6DD
1,A8E2C986
1,E671EEC4
1,1EA22DAD
1,28C026E8
1,6630152B
1,E8688934
1,1BA473B6
1,D8FAA8E7
1,0FFE6AF2
1,5DB969FB
1,A7FD2CB1
1,BFF49058
1,860BC0CA
1,01C8EBDA
1,F15C31F4
1,4EE1CCDD
1,91A50B5A
1,2BC946F6
1,DDD3B423
1,A3DAF43E
1,0A384D26
1,2530C4A4
1,CEDB5D0C
1,8DB9FCB3
1,53326054
1,3534B2B4
1,8A3A55C1
1,92A16A13
1,AB50B4B2
1,BB9DE909
1,1FAB2BB1
1,3E718679
1,32271C7E
1,7D0B41F4
1,AAAF3185
1,263BD40C
1,9E8E8BA5
1,8B5DAD43
1,63A96679
1,8ED5D8BE
1,5EB4C98E
1,C1D9BE09
1,53D8B544
1,B533E809
1,EC9482F4
1,FC0A47AD
1,54484004
1,F0571FDE
1,9DE05A83
1,4A8EF0F9
1,C9199D55
1,0D905C20
1,4C0DF3EC
1,9635741F
1,EFEF5FC3
1,57408ED8
1,AAE734E5
1,A73B6AB0
1,B3C11014
1,FA0F13AF
1,B47D0837
1,198A4E4C
1,7E626F90
1,B31B85A3
1,07F8BA80
1,BDA15673
1,1203D20F
1,6971BDDD
1,7270B85B
1,9E4DB44E
1,CC218E32
1,6A96149E
1,D8A59799
1,8DE4AF73
1,E98FB580
1,7DDA2261
1,19B800C7
1,E1FC6D40
1,07E05DC3
1,320B323C
1,339A8A73
1,30F34DE4
1,DCAA94DD
1,0F63738F
1,2DCEC725
1,3AC3264B
1,F6EBA5A6
1,0B64606E
1,FF064F91
1,28BA2A7C
1,6736728C
1,6EFF3E02
1,790015AE
1,33B08709
1,EFD2649C
1,48DA4AA7
1,239DFA21
1,F52F0296
1,EE768647
1,304B9380
1,5A10EAB8
1,61B90697
1,12E3A80F
1,54F9D8A5
1,0E1C5218
1,62E49CC2
1,91767898
1,4B5D089D
1,0D6B0A8A
1,6447DE24
1,5BBCBB02
1,6E7A08EC
1,49C6C542
1,B4D8623A
1,FC2E4127
1,9CA2EF04
1,64253BD6
1,2E228B1F
1,9FFEBA42
1,0670A72B
1,EEB526EF
1,E47E7A53
1,66CA145C
1,B7D315AF
1,AA9076EE
1,213C7592
1,14C0239D
1,46084A12
1,2F6292C6
1,62F544ED
1,1AB730A5
1,A173DE15
1,AAACD31F
1,505242AB
1,06C58FB4
1,AEB65A17
1,4DD439D5
1,7139DC13
1,7729C6AA
1,1117A9C2
1,347E5DF8
1,427C6769
1,80CABE19
1,0FFE351B
1,4AFE9525
1,DC7F63E9
1,7DC2BB37
1,04D87F26
1,30EBB714
1,F68315F0
1,7A453A75
1,3333BD32
1,2FC6D70E
1,445D3758
1,0FF7B0AB
1,E9CD5D42
1,DB8EB498
1,8741CCB0
1,5213A4F2
1,E2BFFC89
1,A90976B4
1,52E75E73
1,19729D68
1,0D041C35
1,8713A589
1,03FE66C5
1,A13D0242
1,AEC3708C
1,6D5E836E
1,AF869E35
1,0755BBD1
1,623DE099
1,35C48F41
1,1B910C38
1,4BEF2EEE
1,1C053139
1,E6F037EE
1,9AD22EA2
1,69DD5BDC
1,415384A3
1,E437BBE3
1,04142397
1,08784D61
1,2D1FD759
1,C1267D44
1,DFCEB5E2
1,33601C46
1,82B6CE56
1,7D6387D8
1,0C9F5364
1,943298B3
1,EA34744D
1,365A7EEE
1,4DB56648
1,5FA975DB
1,1A017F0C
1,7E5FE69F
1,751230B7
1,2B50BF91
1,F51B2FEB
1,D55FFA06
1,F2612D9F
1,057A0677
1,9D3DC709
1,AB243648
1,EBE1D735
1,E1009F41
1,0887CD98
1,41420850
1,B9A01851
1,E2CC46A9
1,F3209B27
1,A16679B9
1,A3BBDC40
1,DECB1654
1,09DDAF4A
1,86CF4FD5
1,BAFE9CA7
1,FCC23504
1,98A19BE0
1,1F696712
1,90FB3038
1,F5784615
1,B4700F3F
1,6198746A
1,3A021C20
1,7843A80A
1,0146FE01
1,86999D53
1,52E4C186
1,86CCB596
1,D218D8D6
1,F088CA02
1,0B4AA0EF
1,053352BE
1,E75B079C
1,F80A3CDE
1,ABEFA8A5
1,443C513F
1,CFB6E4FF
1,FE93DF4E
1,7757C7BD
1,F7595BAF
1,CC7A224B
1,6A1C1525
1,C9029BAA
1,2F43A38C
1,0E087ADF
1,697D496C
1,A7AA4CCF
1,8B7495EE
1,52F46CFB
1,8F292A59
1,EAF2E9F7
1,F2D3AD15
1,3C01040E
1,E3FA74C7
1,D10DDAA3
1,850780DB
1,7AC5013A
1,14234F4A
1,B0AD1989
1,99735203
1,0B264444
1,87E4E440
1,4B279CEA
1,BC42A55F
1,27E28056
1,4C500648
1,00599C58
1,5B6A23C1
1,16ECC0F7
1,60536E1F
1,3D14F482
1,C8BFEB7E
1,4A2E799A
1,DDB367A1
1,8DEF3535
1,10A7587A
1,64DDE6F9
1,DE188F2B
1,798DE433
1,D3EA5E1A
1,7739E65F
1,E440330A
1,44C49BD2
1,FBFCC78A
1,D4B951F9
1,66DF9A55
1,59A3AB01
1,DB76E0FB
1,E8C22CAA
1,4B4C2423
1,B3779AC7
1,6B4FFAC8
1,FA652199
1,F7B161C5
1,924F6BBD
1,7269D4B0
1,DA6B79DA
1,21826EA6
1,09FD9C91
1,065832B5
1,B3845E65
1,388B2D1B
1,5C82289D
1,71A7CDED
1,6E7EDF18
1,6936EF95
1,DDACB258
1,1BA84E4F
1,FFF260C5
1,60AB9CE5
1,64AB167D
1,5600AC8E
1,B2CD65C4
1,DC1624C9
1,63BA7F19
1,EF4462D3
1,9A322900
1,59C0FDAB
1,642CB6EE
1,F9E19940
1,DA2A3BE3
1,74E7A1E6
1,06EF4186
1,996E373C
1,16F9376B
1,3C2640B7
1,17DA8D4F
1,45CEE904
1,7AA84C2F
1,6954CB1F
1,C469D0A9
1,3D573874
1,BB6FC906
1,4871076D
1,ADA5FD54
1,282776E2
1,901A6E0B
1,1A308D32
1,4C1CF37E
1,C7B2F684
1,928DA3DD
1,CD8D1259
1,74949164
1,7822E135
1,DBB71D73
1,9E001BE0
1,EFD553AC
1,3507A210
1,574A8574
1,48F181CD
1,14AF1B8A
1,73295171
1,E10435BA
1,F26BE13A
1,54828757
1,7C3D596E
1,81630980
1,FF2B1057
1,0C22B054
1,4E979915
1,7343FB34
1,E07A7EF6
1,0DE6D149
1,44246871
1,06F6CF09
1,779B4038
1,BECEE448
1,DD7772B5
1,D5724641
1,A210063A
1,0B50A91C
1,1D5C536B
1,3DAFEC24
1,D22812A2
1,C31E0443
1,694D4956
1,58E1ABEB
1,F17B034B
1,CD719032
1,D84E66E1
1,EA7C9F47
1,E901BBC0
1,783157E5
1,1171F897
1,F65CE94A
1,51CE3790
1,E9244E05
1,A2B68BB4
1,D863CDC1
1,72240CBB
1,F3C0D669
1,C42F2806
1,E6AB804C
1,A4B087E5
1,983172D8
1,20A0AF48
1,86F221B3
1,C1CF96B9
1,ACEDE9A1
1,084C37DF
1,5FDEE1C2
1,AAB2F4F8
1,FEC6E500
1,C2A52206
1,D49369D9
1,DA77908E
1,E0C8183A
1,57858F27
1,4E48FA93
1,2D6CE683
1,4D57417F
1,9D31905C
1,040ACA60
1,74378963
1,3C9C67FA
1,29592615
1,9D160317
1,02616E60
1,B5480DBF
1,3D4250EA
1,E74415DF
1,A92FDE7E
1,1FB9B44B
1,7AFE7BE7
1,5AE18F52
1,E25A351F
1,587402C3
1,2212E276
1,0A4414E1
1,86A0D753
1,85294C21
1,291A5CBE
1,6EC4A6E7
1,E841AE2E
1,7A710FCF
1,1C86571D
1,11039942
1,3D21B36C
1,36BD094F
1,EA4EC662
1,5AD9E077
1,69416257
1,76E55E2A
1,1D0595F3
1,89B7B567
1,3BF419DA
1,DC14D99E
1,BB3D4691
1,C45C755A
1,29D31596
1,0AC53B48
1,8BF3F2F1
1,211B3555
1,363F38B3
1,432AF7C7
1,A0FA6BC8
1,A9A454C1
1,1C27781C
1,E948CDC5
1,3C8A291A
1,2A97AF89
1,472DAE72
1,AF95F711
1,153D1DBD
1,6784B60E
1,5B07E954
1,CF7F6058
1,007FA378
1,1641A38B
1,3DE6E755
1,6758DBDC
1,2A4EE32E
1,13937519
1,D8EE0285
1,25784D7B
1,53440A16
1,18A9BC2B
1,53D7224A
1,95758067
1,6D8DD4C6
1,BE7ACDE0
1,7CD92564
1,8D7F1B15
1,34D166EC
1,36C9E142
1,311694DF
1,0BA31766
1,A5700351
1,6A62A359
1,BAD94108
1,C87628DE
1,9A7CDBD7
1,318FB9C9
1,8EE3C277
1,41753517
1,47A08601
1,A03F7CB2
1,B301EA4F
1,C8A35705
1,2FB9E68E
1,A8E84132
1,769E4A2E
1,BF320A1E
1,7DB77E64
1,95C4D836
1,218E07DD
1,74635E91
1,C76F12D6
1,AA98E82B
1,BA331EC4
1,10508748
1,A3048E90
1,78C30928
1,AB9705F9
1,C262C5FD
1,E8D23146
1,434B497A
1,B656F546
1,807F20E0
1,FC868811
1,F6404853
1,68C9C291
1,0DA9CA5F
1,009FC681
1,1CD71966
1,4D582167
1,FABE4730
1,BACF4A13
1,6B97AC40
1,04D41FD5
1,A0CC02EF
1,4CD3B515
1,02BC00C4
1,CE71820C
1,B9767EA5
1,41572718
1,31ED9667
